AccountId,AssessmentId,AssessmentVersionId,Score,DisplayScore,Percentage,Percentile,Locale,CreationDate,TotalResponses,CorrectResponses,ReactionTime,BonusAwards,Level,FailedLevels,EarlyResponses,LateResponses,ContentReferenceId,Value,ResourceDescription
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,12.042428571428571,,,,,,2099,/images/assessments/pyramids/grey/17.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,12.042428571428571,,,,,,2100,/images/assessments/pyramids/grey/18.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,12.042428571428571,,,,,,2101,/images/assessments/pyramids/grey/19.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,12.042428571428571,,,,,,2102,/images/assessments/pyramids/grey/20.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,12.042428571428571,,,,,,2103,/images/assessments/pyramids/grey/21.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,12.042428571428571,,,,,,2104,/images/assessments/pyramids/grey/22.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,12.042428571428571,,,,,,2105,/images/assessments/pyramids/grey/23.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,12.042428571428571,,,,,,2106,/images/assessments/pyramids/grey/24.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,12.042428571428571,,,,,,2107,/images/assessments/pyramids/grey/25.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,12.042428571428571,,,,,,2108,/images/assessments/pyramids/grey/26.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,12.042428571428571,,,,,,2109,/images/assessments/pyramids/grey/27.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,12.042428571428571,,,,,,2110,/images/assessments/pyramids/grey/28.png,Precache
