theta_true,trial,seed,est,error,abs_error,rmse_contrib,se
1.25,7,1145309239,1.0668797394958291,-0.18312026050417085,0.18312026050417085,0.033533029807115394,0.18661397861721118
1.25,8,1714731117,1.341488329191081,0.09148832919108107,0.09148832919108107,0.008370114378175617,0.12717653044232607
1.25,9,339046871,0.9923214119657965,-0.2576785880342035,0.2576785880342035,0.06639825473130077,0.20169916428085014
1.25,10,341910587,1.102762492433294,-0.14723750756670606,0.14723750756670606,0.021678883634455824,0.179148949156788
1.25,11,593107327,1.184564065681167,-0.0654359343188331,0.0654359343188331,0.0042818615001786395,0.1616435891677123
1.25,12,2086906262,1.184564065681167,-0.0654359343188331,0.0654359343188331,0.0042818615001786395,0.1616435891677123
1.25,13,902814806,0.9275853111186616,-0.3224146888813384,0.3224146888813384,0.10395123160645023,0.21439071996444295
1.25,14,61284653,1.102762492433294,-0.14723750756670606,0.14723750756670606,0.021678883634455824,0.179148949156788
1.25,15,1015218553,1.1389254674196492,-0.11107453258035083,0.11107453258035083,0.012337551787943418,0.17148891107611255
1.25,16,596042431,1.3430219334000144,0.09302193340001441,0.09302193340001441,0.008653080093476716,0.1268437520138141
1.25,17,1717995438,0.8904557997527119,-0.35954420024728806,0.35954420024728806,0.12927203193146197,0.2215369272931042
1.25,18,44701534,1.161712393858199,-0.08828760614180098,0.08828760614180098,0.007794701398249774,0.16659601307677693
1.25,19,1380724855,1.359828030528519,0.10982803052851908,0.10982803052851908,0.012062196289773319,0.12321440140655439
1.25,20,80226576,1.2300111316468727,-0.019988868353127298,0.019988868353127298,0.000399554858038654,0.15168864621195455
1.25,21,1207938219,0.8120577290711328,-0.43794227092886717,0.43794227092886717,0.1917934326663333,0.23640774608335594
1.25,22,1717900863,1.2408335968434492,-0.009166403156550817,0.009166403156550817,8.402294682842479e-05,0.14930391882514998
1.25,23,1868026002,1.2767361963571329,0.02673619635713287,0.02673619635713287,0.0007148241956471649,0.1413795412392835
1.25,24,255393426,1.3888010246961424,0.13880102469614242,0.13880102469614242,0.01926572445669914,0.11705253917745585
1.25,25,423803459,1.341488329191081,0.09148832919108107,0.09148832919108107,0.008370114378175617,0.12717653044232607
1.25,26,339469923,1.069881978090496,-0.180118021909504,0.180118021909504,0.032442501816592556,0.18599464544414673
1.25,27,223516615,1.0110636683533347,-0.23893633164666528,0.23893633164666528,0.05709057058076522,0.19795848402524915
1.25,28,53785893,1.2201275566317318,-0.02987244336826822,0.02987244336826822,0.000892362872790392,0.15386285850278883
1.25,29,845518457,0.9620800249893848,-0.28791997501061517,0.28791997501061517,0.08289791201011326,0.20766927803572027
1.25,30,983984349,1.0388766970087637,-0.21112330299123627,0.21112330299123627,0.044573049065929356,0.1923451737861346
1.25,31,294613185,1.2956074629579042,0.04560746295790419,0.04560746295790419,0.0020800406774566025,0.13721877562353726
1.25,32,1802494396,1.4361952252439447,0.18619522524394472,0.18619522524394472,0.03466866190364331,0.10733766370759919
1.25,33,1193960186,1.4242091483926556,0.17420914839265556,0.17420914839265556,0.030348827383694283,0.10974672415735719
1.25,34,1699611672,1.2300111316468727,-0.019988868353127298,0.019988868353127298,0.000399554858038654,0.15168864621195455
1.25,35,1231889674,1.133485222229944,-0.11651477777005592,0.11651477777005592,0.013575693438805518,0.17264974264209404
1.25,36,1158499348,1.366701219767809,0.116701219767809,0.116701219767809,0.013619174695294455,0.12174055598062139
1.25,37,282594995,0.9620800249893848,-0.28791997501061517,0.28791997501061517,0.08289791201011326,0.20766927803572027
1.25,38,840025022,1.102762492433294,-0.14723750756670606,0.14723750756670606,0.021678883634455824,0.179148949156788
1.25,39,1537714243,0.9410636310432763,-0.3089363689567237,0.3089363689567237,0.09544168006416492,0.21177474664356943
1.25,40,527710450,0.9923214119657965,-0.2576785880342035,0.2576785880342035,0.06639825473130077,0.20169916428085014
1.25,41,1195159439,1.5100609332026236,0.2600609332026236,0.2600609332026236,0.06763168897821945,0.0923401421937864
1.25,42,1383340728,1.2482281908038373,-0.0017718091961627103,0.0017718091961627103,3.1393078276067495e-06,0.1476727698245824
1.25,43,908776412,1.3230570503994796,0.07305705039947963,0.07305705039947963,0.005337332613072106,0.13119302722121545
1.25,44,2140213981,0.8352865794916776,-0.4147134205083224,0.4147134205083224,0.17198722114971263,0.23202550366161043
1.25,45,1970277104,1.1937666103568456,-0.056233389643154386,0.056233389643154386,0.003162194110758823,0.15963785015660895
1.25,46,1333122092,1.102762492433294,-0.14723750756670606,0.14723750756670606,0.021678883634455824,0.179148949156788
1.25,47,1838057655,1.382175697151035,0.13217569715103505,0.13217569715103505,0.017470414917362138,0.11844899900597211
1.25,48,1706330193,1.1065848231890447,-0.14341517681095528,0.14341517681095528,0.020567912939717565,0.17834569571658204
1.25,49,474527665,1.40858356821821,0.15858356821820996,0.15858356821820996,0.025148748108819653,0.11293606811153793
1.5,0,520094581,1.3761705242353346,-0.12382947576466541,0.12382947576466541,0.015333739068151858,0.11972163606357565
1.5,1,357734647,1.5751861186027853,0.07518611860278535,0.07518611860278535,0.0056529524305521045,0.07588233316658993
1.5,2,238710560,1.4447386869650025,-0.055261313034997483,0.055261313034997483,0.003053812718351983,0.10563776803665258
1.5,3,1966099455,1.1828132924930743,-0.3171867075069257,0.3171867075069257,0.10060740741908403,0.1620244843364808
1.5,4,860889544,1.4361952252439447,-0.06380477475605528,0.06380477475605528,0.00407104928167095,0.10733766370759919
1.5,5,337695858,1.518825831219439,0.018825831219438927,0.018825831219438927,0.00035441192110280135,0.09033891293058226
1.5,6,627667734,1.4151050999958346,-0.08489490000416544,0.08489490000416544,0.007207144046717249,0.11159807034704743
1.5,7,1626088203,1.1652105080502722,-0.33478949194972785,0.33478949194972785,0.11208400391995689,0.16584070798258171
1.5,8,765670736,1.534251022595983,0.034251022595982894,0.034251022595982894,0.0011731325488705307,0.08657945445910763
1.5,9,671125180,1.5177521844330133,0.017752184433013296,0.017752184433013296,0.0003151400521437196,0.09058907434563532
1.5,10,1247841135,1.423197274645332,-0.07680272535466792,0.07680272535466792,0.005898658621904551,0.10995154765354705
1.5,11,775639625,1.4346794398161211,-0.06532056018387888,0.06532056018387888,0.004266775582735744,0.10764064988921164
1.5,12,903622500,1.3552270308218013,-0.1447729691781987,0.1447729691781987,0.020959212604671672,0.12420460443701566
